user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
BarackObama,Barack Obama,1059844527068979201,2018-11-06 16:26:40,/BarackObama/status/1059844527068979201,170970,5108,37878,"Today is the day. Today, it’s your turn to raise your voice to change the course of this country for the better. So make it count. Get out there and vote. Go to http://IWillVote.com  or call 833-336-VOTE to confirm where you can vote and check voting hours.pic.twitter.com/6xdMbKhwkr","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today is the day. Today, it’s your turn to raise your voice to change the course of this country for the better. So make it count. Get out there and vote. Go to <a class=""twitter-timeline-link"" data-expanded-url=""http://IWillVote.com"" dir=""ltr"" href=""https://t.co/NKXRGNgbZX"" rel=""nofollow noopener"" target=""_blank"" title=""http://IWillVote.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">IWillVote.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> or call 833-336-VOTE to confirm where you can vote and check voting hours.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6xdMbKhwkr"">pic.twitter.com/6xdMbKhwkr</a></p>"
BarackObama,Barack Obama,1059517330366087169,2018-11-05 18:46:31,/BarackObama/status/1059517330366087169,69129,2367,18039,"If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step we take in the direction of fairness, and justice, and equality, and opportunity, hope spreads. Go vote!http://IWillVote.com ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step we take in the direction of fairness, and justice, and equality, and opportunity, hope spreads. Go vote!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://IWillVote.com"" dir=""ltr"" href=""https://t.co/NKXRGNgbZX"" rel=""nofollow noopener"" target=""_blank"" title=""http://IWillVote.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">IWillVote.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
BarackObama,Barack Obama,1059517327815991299,2018-11-05 18:46:30,/BarackObama/status/1059517327815991299,101717,1148,25147,"When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed person to shoot up a classroom. When you vote, you have the power to make sure a family keeps its health insurance.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed person to shoot up a classroom. When you vote, you have the power to make sure a family keeps its health insurance.</p>"
BarackObama,Barack Obama,1059517324053622785,2018-11-05 18:46:29,/BarackObama/status/1059517324053622785,59678,532,13443,"When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyone equally under the law. To strengthen laws that protect women in the workplace from harassment – and make sure they’re paid equally.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyone equally under the law. To strengthen laws that protect women in the workplace from harassment – and make sure they’re paid equally.</p>"
BarackObama,Barack Obama,1059517321524535296,2018-11-05 18:46:28,/BarackObama/status/1059517321524535296,51399,729,11314,"When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited for history to happen -- but because we marched, and mobilized, and voted. We made history happen.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited for history to happen -- but because we marched, and mobilized, and voted. We made history happen.</p>"
BarackObama,Barack Obama,1059517317011398656,2018-11-05 18:46:27,/BarackObama/status/1059517317011398656,504515,7853,136087,Tomorrow’s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Making sure working families get a fair shake is on the ballot. The character of our country is on the ballot.,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tomorrow’s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Making sure working families get a fair shake is on the ballot. The character of our country is on the ballot.</p>"
BarackObama,Barack Obama,1058106616464240640,2018-11-01 21:20:50,/BarackObama/status/1058106616464240640,55362,3577,21074,"Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, visit http://HealthCare.gov . Thanks to financial help, most people can find plans for $75/month or less, so check out your options and find a plan that works for you.pic.twitter.com/R52X9sgkbP","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, visit <a class=""twitter-timeline-link"" data-expanded-url=""http://HealthCare.gov"" dir=""ltr"" href=""https://t.co/ob1Ynoesod"" rel=""nofollow noopener"" target=""_blank"" title=""http://HealthCare.gov""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">HealthCare.gov</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>. Thanks to financial help, most people can find plans for $75/month or less, so check out your options and find a plan that works for you.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/R52X9sgkbP"">pic.twitter.com/R52X9sgkbP</a></p>"
BarackObama,Barack Obama,1058064323984179206,2018-11-01 18:32:47,/BarackObama/status/1058064323984179206,32847,2165,8348,"Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote:https://iwillvote.com ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote:<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://iwillvote.com"" dir=""ltr"" href=""https://t.co/rY8Ip1km9p"" rel=""nofollow noopener"" target=""_blank"" title=""https://iwillvote.com""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">iwillvote.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
BarackObama,Barack Obama,1058064320356081665,2018-11-01 18:32:46,/BarackObama/status/1058064320356081665,72134,2041,21466,"While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preexisting conditions.

Those protections and your health care are absolutely at stake on Tuesday. Vote for Democrats who’ll protect them.https://www.thecut.com/2018/10/republicans-dont-protect-preexisting-conditions.html …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preexisting conditions.

Those protections and your health care are absolutely at stake on Tuesday. Vote for Democrats who’ll protect them.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.thecut.com/2018/10/republicans-dont-protect-preexisting-conditions.html"" dir=""ltr"" href=""https://t.co/BDDmY60u8k"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.thecut.com/2018/10/republicans-dont-protect-preexisting-conditions.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">thecut.com/2018/10/republ</span><span class=""invisible"">icans-dont-protect-preexisting-conditions.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
BarackObama,Barack Obama,1057698949153349633,2018-10-31 18:20:55,/BarackObama/status/1057698949153349633,96183,4222,35404,"Not sure who and what you can vote for? Head over to http://votesaveamerica.com/ballot  to look up your state, learn who's running to represent you, which measures you can help decide, and more. Read up, and get ready to vote on November 6.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not sure who and what you can vote for? Head over to <a class=""twitter-timeline-link"" data-expanded-url=""http://votesaveamerica.com/ballot"" dir=""ltr"" href=""https://t.co/SHxg6ael0O"" rel=""nofollow noopener"" target=""_blank"" title=""http://votesaveamerica.com/ballot""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">votesaveamerica.com/ballot</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> to look up your state, learn who's running to represent you, which measures you can help decide, and more. Read up, and get ready to vote on November 6.</p>"
